hex9,value
8904ebd65abffff,10
890b632dc6fffff,10
89cd2a9a67bffff,5
89180844153ffff,10
890326233abffff,5
89058a58da3ffff,30
890600d744fffff,85
890fb51b0b7ffff,5
89c6cbd495bffff,15
89a4de8f393ffff,25
8905b4a2d3bffff,10
89f29380e0fffff,5
896e8e1ad5bffff,5
89c7b212a4bffff,15
89d80d336d7ffff,5
89dc4ea0593ffff,20
891892c2133ffff,5
8921525633bffff,20
8948e1d703bffff,15
899eb024043ffff,15
899eb024043ffff,10
89eef5b1383ffff,5
89dc4ea0593ffff,5
890326233abffff,5
8950deb70b3ffff,5
89b58c53313ffff,10
890326233abffff,10
890326233abffff,10
89871e1b447ffff,15
89ed769a6abffff,5
89e98ea5573ffff,30
8944464066fffff,30
89330b4eaabffff,5
890e4bd900bffff,20
8922e0d0ccfffff,10
891e63096d3ffff,5
8925326c66fffff,30
89cd2a9a67bffff,15
89d5580a847ffff,10
89cfa312d43ffff,15
89dc8c1656bffff,15
89cb25700d3ffff,10
89ad56cf5cbffff,35
89b7893a22fffff,25
89b58c53313ffff,35
89c89650e67ffff,50
89a90301d93ffff,5
89cb25700d3ffff,5
89f29380e0fffff,10
89eaec2d653ffff,5
89ed769a6abffff,10
89e12599a0fffff,10
89e3b5d58d3ffff,10
89ecc696803ffff,10
89871e1b447ffff,60
899ca665ecbffff,65
892f252f2b3ffff,15
893a0000c1bffff,5
8948e1d703bffff,5
89f36408a57ffff,5
89ec00b050bffff,10
8984c195c67ffff,10
89961e55923ffff,5
89a530d6a9bffff,15
890326233abffff,5
890326233abffff,5
89991a95b17ffff,65
8992a430b37ffff,20
897b2098d03ffff,65
890326233abffff,35
890326233abffff,20
890326233abffff,80
890326233abffff,50
890326233abffff,60
890326233abffff,90
890326233abffff,45
890326233abffff,35
89961e55923ffff,10
8984c195c67ffff,50
899eb024043ffff,45
89a530d6a9bffff,25
89947150457ffff,50
898ea08f5d3ffff,40
899160175cbffff,60
898da99742bffff,45
89830868a6fffff,75
890326233abffff,15
89e3b5d58d3ffff,10
89eef5b1383ffff,10
89e70c6208bffff,5
8934a96e0cfffff,5
893e7516237ffff,20
894b7221cd3ffff,20
8950deb70b3ffff,25
891093b761bffff,20
891a1459253ffff,5
89e914d254fffff,70
89f0cbc466bffff,40
89f094096a7ffff,30
89e894a3687ffff,50
89ec00b050bffff,45
89ee82a692fffff,60
89ee46c292fffff,35
89eaec2d653ffff,70
893a0000c1bffff,50
89470a4f407ffff,10
8936a98dcc7ffff,25
8940137586bffff,5
