hex9,value
891969633bbffff,0
891969633c7ffff,0
891969633cbffff,0
891969633cfffff,0
891969633dbffff,100
89196963413ffff,200
89196963417ffff,0
8919696341bffff,200
89196963443ffff,760
89196963447ffff,550
8919696344fffff,290
89196963453ffff,100
89196963457ffff,200
8919696345bffff,170
8919696348bffff,190
8919696349bffff,0
891969634c7ffff,100
8919696350bffff,100
8919696351bffff,100
89196963533ffff,0
89196963537ffff,0
8919696356bffff,0
8919696356fffff,160
89196963607ffff,100
89196963637ffff,0
89196963663ffff,0
891969636a3ffff,500
891969636abffff,100
891969636afffff,200
891969636b3ffff,200
891969636b7ffff,300
891969636bbffff,100
891969636dbffff,0
89196968003ffff,0
8919696800bffff,570
8919696800fffff,630
8919696802bffff,500
8919696803bffff,450
89196968043ffff,560
89196968047ffff,670
8919696804bffff,730
8919696804fffff,820
89196968057ffff,250
89196968063ffff,670
89196968067ffff,630
8919696806bffff,550
8919696806fffff,510
89196968073ffff,830
89196968077ffff,650
8919696807bffff,440
89196968103ffff,0
89196968107ffff,0
8919696810bffff,100
8919696810fffff,0
89196968203ffff,360
89196968207ffff,440
8919696820bffff,650
8919696820fffff,760
89196968213ffff,100
89196968217ffff,170
89196968223ffff,730
89196968227ffff,620
8919696822bffff,580
8919696822fffff,820
89196968233ffff,670
89196968237ffff,720
8919696823bffff,790
89196968247ffff,90
8919696824bffff,550
89196968253ffff,150
89196968257ffff,100
8919696825bffff,710
89196968263ffff,790
89196968267ffff,680
8919696826fffff,790
89196968273ffff,750
89196968277ffff,620
8919696827bffff,180
89196968283ffff,630
89196968287ffff,520
8919696828bffff,390
8919696828fffff,550
89196968293ffff,660
89196968297ffff,470
8919696829bffff,670
891969682a3ffff,560
891969682a7ffff,300
891969682abffff,620
891969682afffff,340
891969682b3ffff,460
891969682b7ffff,620
891969682bbffff,360
891969682c7ffff,0
891969682cbffff,100
891969682d7ffff,360
891969682dbffff,90
8919696833bffff,0
89196968343ffff,510
8919696834bffff,380
89196968353ffff,0
8919696835bffff,870
89196968383ffff,790
89196968387ffff,190
8919696838bffff,420
8919696838fffff,260
89196968393ffff,530
89196968397ffff,180
8919696839bffff,570
891969683bbffff,0
891969683c3ffff,210
891969683cbffff,360
891969683d3ffff,250
891969683d7ffff,510
891969683dbffff,90
89196968403ffff,1000
89196968407ffff,100
8919696840bffff,280
89196968413ffff,420
89196968417ffff,560
8919696841bffff,780
89196968443ffff,250
89196968447ffff,280
89196968453ffff,640
89196968457ffff,180
8919696845bffff,90
89196968487ffff,550
8919696848bffff,270
8919696848fffff,590
89196968493ffff,90
891969684a3ffff,350
891969684a7ffff,250
891969684b3ffff,580
891969684b7ffff,800
891969684bbffff,590
891969684c3ffff,100
891969684c7ffff,680
891969684cbffff,640
891969684cfffff,670
891969684d7ffff,0
89196968583ffff,260
89196968593ffff,580
89196968597ffff,640
8919696859bffff,720
891969685c3ffff,100
891969685d3ffff,180
891969685d7ffff,640
89196968603ffff,0
8919696860bffff,30
8919696860fffff,140
89196968623ffff,460
89196968627ffff,120
8919696862bffff,320
8919696862fffff,80
89196968633ffff,140
89196968637ffff,130
8919696863bffff,500
8919696864fffff,90
89196968653ffff,100
89196968667ffff,550
8919696866fffff,180
89196968673ffff,90
89196968677ffff,300
8919696867bffff,300
891969686c3ffff,190
891969686cbffff,350
891969686d3ffff,350
891969686dbffff,740
89196969003ffff,80
89196969007ffff,180
8919696900bffff,60
89196969013ffff,240
89196969017ffff,340
8919696901bffff,90
89196969023ffff,760
89196969027ffff,720
8919696902bffff,60
8919696902fffff,500
89196969033ffff,560
89196969037ffff,570
8919696903bffff,100
89196969043ffff,440
89196969047ffff,390
8919696904bffff,540
8919696904fffff,400
89196969053ffff,410
89196969057ffff,90
8919696905bffff,180
8919696907bffff,40
89196969083ffff,170
89196969087ffff,510
8919696908bffff,640
8919696908fffff,390
89196969093ffff,510
89196969097ffff,390
8919696909bffff,720
891969690a3ffff,590
891969690a7ffff,240
891969690abffff,450
891969690afffff,630
891969690b3ffff,520
891969690b7ffff,610
891969690bbffff,540
891969690c3ffff,900
891969690c7ffff,760
891969690cbffff,420
891969690cfffff,420
891969690d3ffff,740
891969690d7ffff,660
891969690dbffff,590
89196969103ffff,970
89196969107ffff,480
8919696910bffff,450
8919696910fffff,250
89196969113ffff,250
89196969117ffff,310
8919696911bffff,320
89196969123ffff,400
89196969127ffff,460
8919696912bffff,280
8919696912fffff,570
89196969137ffff,400
8919696913bffff,410
89196969143ffff,230
89196969147ffff,510
8919696914bffff,260
8919696914fffff,370
89196969153ffff,490
89196969157ffff,300
8919696915bffff,380
89196969163ffff,360
89196969167ffff,390
8919696916bffff,370
8919696916fffff,290
89196969173ffff,390
89196969177ffff,470
8919696917bffff,380
89196969183ffff,230
89196969187ffff,620
8919696918bffff,190
8919696918fffff,170
89196969193ffff,620
89196969197ffff,630
8919696919bffff,660
891969691a7ffff,80
891969691b3ffff,310
891969691bbffff,160
891969691c3ffff,430
891969691c7ffff,340
891969691cbffff,270
891969691cfffff,320
891969691d3ffff,160
891969691d7ffff,400
891969691dbffff,320
89196969283ffff,730
89196969287ffff,540
8919696928bffff,370
8919696928fffff,0
89196969293ffff,500
89196969297ffff,500
8919696929bffff,530
891969692a3ffff,220
891969692b3ffff,590
891969692b7ffff,260
891969692bbffff,360
891969692c3ffff,230
891969692cbffff,160
891969692d3ffff,550
891969692d7ffff,610
891969692dbffff,660
8919696932bffff,90
89196969337ffff,0
89196969363ffff,0
89196969367ffff,250
8919696936fffff,80
89196969377ffff,100
89196969387ffff,90
891969693a3ffff,30
891969693a7ffff,200
891969693b3ffff,340
891969693b7ffff,520
89196969403ffff,0
8919696940bffff,660
8919696940fffff,600
8919696941bffff,320
89196969423ffff,250
8919696942bffff,660
8919696942fffff,90
8919696943bffff,130
89196969443ffff,690
89196969447ffff,790
8919696944bffff,790
8919696944fffff,620
89196969453ffff,750
89196969457ffff,630
8919696945bffff,510
89196969463ffff,580
89196969467ffff,500
8919696946bffff,520
8919696946fffff,680
89196969473ffff,800
89196969477ffff,700
8919696947bffff,890
89196969487ffff,250
89196969497ffff,290
891969694a3ffff,620
891969694a7ffff,650
891969694b3ffff,630
891969694b7ffff,700
891969694bbffff,380
891969694c3ffff,90
891969694cbffff,550
891969694cfffff,790
89196969503ffff,110
89196969507ffff,340
8919696950bffff,550
8919696950fffff,670
89196969513ffff,90
89196969517ffff,420
8919696951bffff,210
89196969523ffff,610
89196969527ffff,470
8919696952bffff,690
8919696952fffff,710
89196969533ffff,270
89196969537ffff,350
8919696953bffff,560
89196969543ffff,490
89196969547ffff,680
8919696954bffff,560
8919696954fffff,650
89196969553ffff,550
89196969557ffff,440
8919696955bffff,710
89196969563ffff,490
89196969567ffff,520
8919696956bffff,600
8919696956fffff,660
89196969573ffff,330
89196969577ffff,530
8919696957bffff,560
89196969587ffff,220
8919696958fffff,220
89196969593ffff,560
8919696959bffff,720
891969695abffff,170
891969695afffff,430
891969695b3ffff,420
891969695b7ffff,70
891969695bbffff,200
891969695c3ffff,520
891969695c7ffff,180
891969695cfffff,150
891969695d3ffff,530
891969695d7ffff,350
891969695dbffff,70
89196969603ffff,430
89196969607ffff,410
8919696960bffff,100
8919696960fffff,320
89196969613ffff,0
89196969617ffff,750
89196969623ffff,260
89196969627ffff,450
8919696962bffff,0
8919696962fffff,270
89196969633ffff,340
89196969637ffff,510
8919696963bffff,220
8919696964bffff,0
8919696964fffff,270
89196969663ffff,240
8919696966bffff,740
8919696966fffff,310
89196969673ffff,90
8919696967bffff,690
89196969683ffff,320
89196969687ffff,700
8919696968bffff,0
8919696968fffff,680
89196969693ffff,830
89196969697ffff,910
8919696969bffff,630
891969696a3ffff,620
891969696a7ffff,790
891969696abffff,490
891969696afffff,770
891969696b3ffff,740
891969696b7ffff,660
891969696bbffff,640
891969696c7ffff,0
891969696d3ffff,310
891969696d7ffff,180
89196969897ffff,0
891969698cbffff,70
891969698d3ffff,680
891969698dbffff,690
89196969a6fffff,0
89196969a83ffff,90
89196969a8bffff,100
89196969a93ffff,0
89196969a97ffff,90
89196969ac7ffff,280
89196969acfffff,190
89196969ad3ffff,160
89196969ad7ffff,190
89196969c0bffff,620
89196969c0fffff,250
89196969c13ffff,250
89196969c1bffff,170
89196969c33ffff,0
89196969c43ffff,380
89196969c47ffff,620
89196969c4bffff,850
89196969c4fffff,670
89196969c53ffff,370
89196969c57ffff,210
89196969c5bffff,770
89196969c63ffff,510
89196969c67ffff,330
89196969c6bffff,610
89196969c6fffff,470
89196969c73ffff,930
89196969c77ffff,660
89196969c7bffff,520
89196969c83ffff,80
89196969c87ffff,0
89196969c8bffff,460
89196969c8fffff,90
89196969c93ffff,620
89196969c97ffff,500
89196969c9bffff,720
89196969cb3ffff,0
89196969cc3ffff,670
89196969cc7ffff,250
89196969ccbffff,470
89196969ccfffff,440
89196969cd3ffff,430
89196969cd7ffff,460
89196969cdbffff,470
89196969d17ffff,90
89196969e07ffff,70
89196969e13ffff,160
89196969e23ffff,660
89196969e27ffff,0
89196969e2bffff,170
89196969e33ffff,370
89196969e37ffff,160
89196969e3bffff,410
89196969e4fffff,160
89196969e6bffff,290
89196969e73ffff,0
89196969e83ffff,90
89196969e87ffff,650
89196969e8bffff,680
89196969e8fffff,80
89196969e93ffff,240
89196969e97ffff,410
89196969e9bffff,320
89196969ea3ffff,670
89196969ea7ffff,510
89196969eabffff,330
89196969eafffff,850
89196969eb3ffff,640
89196969eb7ffff,600
89196969ebbffff,690
89196969ec3ffff,170
89196969ec7ffff,410
89196969ecbffff,0
89196969ed3ffff,220
89196969ed7ffff,250
89196969edbffff,30
8919696a007ffff,0
8919696a00fffff,100
8919696a047ffff,100
8919696a04fffff,100
8919696a073ffff,200
8919696a0abffff,0
8919696a107ffff,0
8919696a123ffff,470
8919696a127ffff,640
8919696a12bffff,780
8919696a12fffff,390
8919696a133ffff,450
8919696a137ffff,740
8919696a13bffff,360
8919696a143ffff,0
8919696a147ffff,0
8919696a167ffff,390
8919696a16fffff,50
8919696a177ffff,470
8919696a1a7ffff,180
8919696a1afffff,580
8919696a1c3ffff,0
8919696a203ffff,290
8919696a20bffff,100
8919696a213ffff,100
8919696a217ffff,290
8919696a21bffff,460
8919696a22bffff,0
8919696a22fffff,100
8919696a243ffff,0
8919696a24bffff,100
8919696a257ffff,100
8919696a28fffff,100
8919696a2b3ffff,0
8919696a2bbffff,0
8919696a307ffff,100
8919696a30bffff,150
8919696a30fffff,470
8919696a323ffff,610
8919696a327ffff,690
8919696a32bffff,510
8919696a32fffff,890
8919696a333ffff,390
8919696a337ffff,680
8919696a33bffff,210
8919696a347ffff,460
8919696a34bffff,200
8919696a34fffff,870
8919696a357ffff,90
8919696a363ffff,890
8919696a367ffff,800
8919696a36bffff,590
8919696a36fffff,640
8919696a373ffff,420
8919696a377ffff,600
8919696a37bffff,760
8919696a3afffff,250
8919696a437ffff,100
8919696a443ffff,100
8919696a453ffff,300
8919696a45bffff,280
8919696a48bffff,190
8919696a493ffff,560
8919696a49bffff,490
8919696a4afffff,0
8919696a4c3ffff,100
8919696a4c7ffff,190
8919696a4cbffff,0
8919696a4cfffff,100
8919696a4d7ffff,80
8919696a523ffff,0
8919696a56fffff,0
8919696a5b3ffff,0
8919696a683ffff,100
8919696a693ffff,560
8919696a697ffff,90
8919696a69bffff,840
8919696a6c3ffff,470
8919696a6cbffff,290
8919696a6d3ffff,0
8919696a6d7ffff,380
8919696ac53ffff,620
8919696ac5bffff,180
8919696ac83ffff,660
8919696ac87ffff,300
8919696ac8bffff,710
8919696ac8fffff,510
8919696ac93ffff,600
8919696ac9bffff,740
8919696acb3ffff,320
8919696acbbffff,270
8919696acc3ffff,840
8919696acc7ffff,650
8919696accbffff,810
8919696accfffff,630
8919696acd3ffff,900
8919696acd7ffff,620
8919696acdbffff,710
8919696ae4bffff,100
8919696ae53ffff,420
8919696ae5bffff,860
8919696ae8bffff,290
8919696aec3ffff,710
8919696aec7ffff,470
8919696aecbffff,820
8919696aecfffff,280
8919696aed3ffff,270
8919696aed7ffff,680
8919696aedbffff,730
8919696b003ffff,100
8919696b013ffff,100
8919696b01bffff,260
8919696b053ffff,440
8919696b057ffff,190
8919696b05bffff,400
8919696b083ffff,100
8919696b087ffff,0
8919696b08bffff,400
8919696b08fffff,100
8919696b097ffff,100
8919696b0c3ffff,390
8919696b0c7ffff,760
8919696b0cbffff,300
8919696b0cfffff,860
8919696b0d7ffff,0
8919696b10fffff,0
8919696b117ffff,0
8919696b123ffff,530
8919696b127ffff,780
8919696b12bffff,570
8919696b12fffff,190
8919696b137ffff,0
8919696b13bffff,400
8919696b147ffff,190
8919696b14bffff,90
8919696b14fffff,80
8919696b163ffff,760
8919696b167ffff,360
8919696b16bffff,480
8919696b16fffff,180
8919696b173ffff,460
8919696b177ffff,670
8919696b17bffff,600
8919696b187ffff,100
8919696b227ffff,290
8919696b22fffff,130
8919696b237ffff,80
8919696b293ffff,200
8919696b297ffff,100
8919696b29bffff,200
8919696b2afffff,150
8919696b2d3ffff,0
8919696b303ffff,520
8919696b307ffff,500
8919696b30bffff,360
8919696b30fffff,560
8919696b313ffff,800
8919696b317ffff,760
8919696b31bffff,440
8919696b323ffff,330
8919696b327ffff,290
8919696b32bffff,560
8919696b32fffff,450
8919696b333ffff,670
8919696b337ffff,650
8919696b33bffff,730
8919696b343ffff,650
8919696b347ffff,780
8919696b34bffff,610
8919696b34fffff,340
8919696b353ffff,640
8919696b357ffff,490
8919696b35bffff,600
8919696b363ffff,690
8919696b367ffff,580
8919696b36bffff,600
8919696b36fffff,560
8919696b373ffff,610
8919696b377ffff,510
8919696b37bffff,400
8919696b383ffff,270
8919696b387ffff,630
8919696b38bffff,790
8919696b38fffff,860
8919696b3a3ffff,250
8919696b3a7ffff,380
8919696b3abffff,660
8919696b3afffff,170
8919696b3b3ffff,370
8919696b3b7ffff,330
8919696b3bbffff,730
8919696b3c3ffff,880
8919696b3c7ffff,800
8919696b3cbffff,650
8919696b3cfffff,560
8919696b3d3ffff,150
8919696b3d7ffff,240
8919696b3dbffff,690
8919696b40bffff,0
8919696b543ffff,100
8919696b553ffff,100
8919696b55bffff,200
8919696b593ffff,190
8919696b59bffff,90
8919696b5c3ffff,0
8919696b5c7ffff,190
8919696b5cfffff,90
8919696b5d7ffff,200
8919696b603ffff,0
8919696b60bffff,100
8919696b627ffff,90
8919696b62fffff,200
8919696b633ffff,0
8919696b647ffff,0
8919696b64bffff,520
8919696b64fffff,90
8919696b65bffff,170
8919696b663ffff,0
8919696b667ffff,180
8919696b66bffff,350
8919696b66fffff,380
8919696b67bffff,160
8919696b683ffff,100
89196971b23ffff,0
89196971b27ffff,0
89196971b37ffff,100
89196978003ffff,0
8919697800fffff,0
89196978013ffff,0
8919697801bffff,100
89196978023ffff,100
89196978027ffff,0
8919697802fffff,90
89196978033ffff,100
8919697806bffff,180
89196978073ffff,0
8919697807bffff,0
89196978083ffff,190
89196978087ffff,0
8919697808bffff,150
8919697808fffff,100
89196978093ffff,720
89196978097ffff,360
891969780a3ffff,240
891969780abffff,70
891969780b3ffff,100
891969780b7ffff,100
891969780c7ffff,100
89196978107ffff,0
8919697810bffff,100
8919697810fffff,0
8919697812fffff,0
89196978143ffff,450
89196978147ffff,200
8919697814bffff,740
8919697814fffff,170
8919697815bffff,350
89196978173ffff,0
8919697817bffff,100
8919697819bffff,0
891969781abffff,100
891969781b3ffff,100
891969781bbffff,100
891969781d7ffff,0
89196978203ffff,380
8919697820bffff,510
8919697820fffff,0
89196978213ffff,190
8919697821bffff,690
89196978227ffff,220
8919697822fffff,0
89196978243ffff,650
89196978247ffff,790
8919697824bffff,100
8919697824fffff,740
89196978253ffff,470
89196978257ffff,700
8919697825bffff,370
89196978263ffff,380
8919697826bffff,380
8919697826fffff,400
89196978273ffff,190
89196978277ffff,50
8919697827bffff,740
89196978283ffff,50
8919697828bffff,0
89196978293ffff,90
891969782a3ffff,100
891969782a7ffff,280
891969782afffff,90
891969782c7ffff,380
891969782cbffff,100
891969782cfffff,170
891969782d7ffff,90
89196978303ffff,0
8919697830bffff,0
89196978313ffff,380
89196978317ffff,380
8919697831bffff,170
8919697833bffff,0
89196978343ffff,0
89196978357ffff,0
8919697835bffff,0
89196978367ffff,0
89196978383ffff,550
89196978387ffff,880
8919697838bffff,530
8919697838fffff,730
89196978397ffff,710
891969783abffff,0
891969783afffff,0
891969783b3ffff,300
891969783bbffff,490
891969783c3ffff,610
891969783c7ffff,0
891969783cbffff,560
891969783cfffff,190
891969783d3ffff,460
891969783dbffff,780
89196978407ffff,370
8919697840bffff,0
8919697840fffff,540
89196978413ffff,0
89196978423ffff,480
89196978427ffff,360
8919697842bffff,660
8919697842fffff,840
89196978433ffff,490
89196978437ffff,500
8919697843bffff,470
89196978447ffff,0
8919697844fffff,0
89196978473ffff,280
89196978477ffff,510
8919697848bffff,100
8919697848fffff,0
891969784afffff,180
891969784d3ffff,0
891969784d7ffff,0
89196978503ffff,170
8919697850bffff,90
89196978513ffff,860
89196978517ffff,380
8919697851bffff,670
89196978523ffff,100
89196978527ffff,640
8919697852bffff,100
89196978537ffff,90
89196978543ffff,840
89196978547ffff,90
8919697854bffff,90
8919697854fffff,0
89196978553ffff,680
89196978557ffff,750
8919697855bffff,650
89196978573ffff,90
8919697857bffff,100
89196978583ffff,450
89196978587ffff,820
8919697858fffff,840
891969785a3ffff,510
891969785abffff,300
891969785afffff,100
891969785b3ffff,460
891969785bbffff,660
891969785c3ffff,160
891969785c7ffff,460
891969785cbffff,260
891969785cfffff,460
891969785d7ffff,180
89196978623ffff,100
8919697862fffff,90
89196978637ffff,100
891969786a3ffff,0
891969786afffff,100
891969786b3ffff,0
891969786b7ffff,0
891969786d3ffff,90
89196978803ffff,100
89196978807ffff,170
8919697880fffff,200
89196978817ffff,380
8919697882bffff,0
8919697883bffff,80
89196978863ffff,280
89196978867ffff,180
8919697886fffff,190
89196978873ffff,290
89196978877ffff,0
891969788abffff,90
891969788b3ffff,300
891969788b7ffff,0
891969788bbffff,300
89196978943ffff,0
8919697895bffff,0
89196978967ffff,0
891969789cfffff,0
89196978a23ffff,350
89196978a27ffff,580
89196978a2bffff,680
89196978a2fffff,860
89196978a37ffff,100
89196978a3bffff,90
89196978a43ffff,0
89196978a4bffff,0
89196978a53ffff,100
89196978a57ffff,80
89196978a5bffff,0
89196978a8bffff,0
89196978a93ffff,0
89196978a9bffff,0
89196978ac7ffff,0
89196978acfffff,0
89196978b0fffff,0
89196978b53ffff,0
89196978b5bffff,380
89196978b63ffff,0
89196978b6bffff,0
89196978bb7ffff,0
89196978bcbffff,0
89196978bd3ffff,500
89196978bdbffff,200
89196978c07ffff,0
89196978c0fffff,0
89196978c73ffff,170
89196978c7bffff,0
89196978cbbffff,0
89196978cc3ffff,0
89196978ccbffff,0
89196978cd7ffff,0
89196978d0bffff,190
89196978d47ffff,330
89196978d4fffff,190
89196978d83ffff,200
89196978d8bffff,280
89196978d93ffff,0
89196978d97ffff,100
89196978d9bffff,520
89196978dc7ffff,0
89196978dd7ffff,540
89196978e17ffff,0
89196978e2bffff,100
89196978e33ffff,0
89196978e93ffff,0
89196978eabffff,0
89196978eafffff,0
89196978eb3ffff,100
89196978eb7ffff,0
89196978ebbffff,200
89196979027ffff,0
8919697902bffff,0
8919697902fffff,0
89196979067ffff,100
8919697906bffff,0
8919697906fffff,180
89196979127ffff,0
89196979183ffff,0
8919697918bffff,0
89196979197ffff,180
8919697919bffff,100
891969791a3ffff,0
891969791b7ffff,0
891969791c3ffff,180
891969791cbffff,100
891969791d7ffff,300
891969791dbffff,0
8919697921bffff,0
89196979243ffff,0
89196979247ffff,0
8919697924fffff,100
89196979257ffff,300
89196979283ffff,470
89196979287ffff,80
8919697928bffff,400
89196979293ffff,100
8919697929bffff,0
891969792a7ffff,190
891969792afffff,0
891969792c3ffff,480
891969792c7ffff,670
891969792cfffff,80
891969792d3ffff,90
891969792d7ffff,360
891969792dbffff,400
89196979393ffff,80
891969793d3ffff,0
8919697941bffff,100
89196979423ffff,70
8919697942fffff,100
89196979437ffff,100
89196979447ffff,200
8919697944fffff,200
89196979457ffff,200
89196979483ffff,0
8919697948bffff,300
89196979493ffff,300
89196979497ffff,150
8919697949bffff,0
891969794a7ffff,0
891969794afffff,90
891969794c7ffff,390
89196979523ffff,0
89196979527ffff,280
89196979537ffff,280
891969795d3ffff,0
891969795dbffff,0
8919697962bffff,100
89196979633ffff,0
8919697963bffff,0
89196979667ffff,0
89196979677ffff,100
891969796a3ffff,190
891969796abffff,0
891969796b3ffff,0
891969796b7ffff,0
89196979813ffff,0
8919697984bffff,90
8919697988fffff,0
8919697992bffff,740
8919697992fffff,300
89196979963ffff,100
89196979967ffff,720
8919697996fffff,170
89196979987ffff,0
8919697998fffff,0
89196979a3bffff,0
89196979a53ffff,0
89196979a5bffff,0
89196979a83ffff,280
89196979a87ffff,290
89196979a8bffff,90
89196979a93ffff,760
89196979a97ffff,480
89196979a9bffff,730
89196979ab7ffff,0
89196979ac3ffff,250
89196979acbffff,0
89196979ad3ffff,0
89196979ad7ffff,0
89196979b23ffff,90
89196979b27ffff,100
89196979b2bffff,0
89196979b2fffff,90
89196979b67ffff,100
89196979b73ffff,0
89196979c03ffff,0
89196979c07ffff,100
89196979c0bffff,100
89196979c17ffff,100
89196979c1bffff,90
89196979c47ffff,0
89196979c4fffff,300
89196979c53ffff,0
89196979c87ffff,0
89196979c93ffff,100
89196979c9bffff,530
89196979cb3ffff,100
89196979cbbffff,100
89196979cc7ffff,0
89196979ccfffff,90
89196979d53ffff,0
89196979d5bffff,100
89196979d6bffff,100
89196979e03ffff,0
89196979e07ffff,200
89196979e23ffff,90
89196979e2bffff,290
89196979e3bffff,0
89196979e67ffff,370
89196979e6fffff,70
89196979e73ffff,100
89196979e7bffff,190
89196979e83ffff,70
89196979e8fffff,0
89196979e97ffff,200
89196979ea3ffff,0
89196979eabffff,280
89196979eb7ffff,0
8919697a247ffff,100
8919697a273ffff,90
8919697a36fffff,0
8919697a82fffff,90
8919697a85bffff,90
8919697a893ffff,100
8919697a89bffff,280
8919697a8c3ffff,150
8919697a8cbffff,200
8919697a8d7ffff,100
8919697a903ffff,100
8919697a96bffff,0
8919697a97bffff,0
8919697a9bbffff,0
8919697a9dbffff,0
8919697aa03ffff,190
8919697aa0bffff,300
8919697aa13ffff,100
8919697aa1bffff,750
8919697aa43ffff,360
8919697aa47ffff,200
8919697aa4fffff,0
8919697aa53ffff,200
8919697aa57ffff,810
8919697aa83ffff,0
8919697aa93ffff,290
8919697aa9bffff,200
8919697aac3ffff,0
8919697aac7ffff,330
8919697aacbffff,190
8919697aacfffff,700
8919697aad7ffff,320
8919697ab27ffff,180
8919697ab2fffff,200
8919697ab37ffff,100
8919697ab6fffff,0
8919697aba7ffff,0
8919697abafffff,0
8919697abb7ffff,100
8919697abcfffff,0
8919697ac2bffff,0
8919697ac33ffff,100
8919697ac3bffff,100
8919697ae27ffff,380
8919697ae2fffff,90
8919697b013ffff,0
8919697b017ffff,180
8919697b01bffff,0
8919697b05bffff,0
8919697b0a3ffff,0
8919697b0a7ffff,0
8919697b0afffff,0
8919697b0bbffff,0
8919697b0cfffff,0
8919697b103ffff,100
8919697b107ffff,100
8919697b10bffff,0
8919697b113ffff,340
8919697b117ffff,90
8919697b11bffff,170
8919697b16bffff,0
8919697b1abffff,0
8919697b1afffff,0
8919697b1c3ffff,90
8919697b1c7ffff,280
8919697b1dbffff,100
8919697b203ffff,100
8919697b20fffff,100
8919697b21bffff,100
8919697b223ffff,610
8919697b227ffff,630
8919697b22bffff,730
8919697b22fffff,950
8919697b237ffff,270
8919697b23bffff,560
8919697b243ffff,0
8919697b257ffff,0
8919697b25bffff,0
8919697b267ffff,0
8919697b277ffff,430
8919697b283ffff,0
8919697b333ffff,0
8919697b33bffff,100
8919697b343ffff,270
8919697b347ffff,90
8919697b34fffff,180
8919697b353ffff,840
8919697b357ffff,390
8919697b35bffff,560
8919697b363ffff,190
8919697b36bffff,100
8919697b37bffff,280
8919697b39bffff,0
8919697b3a7ffff,100
8919697b3afffff,0
8919697b3c3ffff,100
8919697b3cbffff,150
8919697b3d7ffff,100
8919697b493ffff,0
8919697b49bffff,100
8919697b4c3ffff,250
8919697b4cbffff,100
8919697b4dbffff,190
8919697b5d3ffff,0
8919697b603ffff,280
8919697b607ffff,60
8919697b60bffff,460
8919697b60fffff,710
8919697b613ffff,0
8919697b617ffff,190
8919697b61bffff,620
8919697b62bffff,90
8919697b62fffff,0
8919697b63bffff,270
8919697b643ffff,700
8919697b647ffff,280
8919697b64bffff,90
8919697b64fffff,160
8919697b657ffff,620
8919697b663ffff,100
8919697b667ffff,80
8919697b673ffff,610
8919697b677ffff,710
8919697b683ffff,0
8919697b687ffff,0
8919697b68fffff,0
8919697b693ffff,0
8919697b697ffff,0
8919697b6abffff,0
89196b0402bffff,0
89196b04033ffff,0
89196b0403bffff,80
89196b04067ffff,0
89196b040a3ffff,0
89196b040a7ffff,100
89196b040afffff,0
89196b040b3ffff,0
89196b04103ffff,500
89196b04107ffff,680
89196b0410bffff,0
89196b0410fffff,570
89196b04113ffff,500
89196b04117ffff,740
89196b0411bffff,170
89196b04123ffff,400
89196b04127ffff,0
89196b0412bffff,290
89196b0412fffff,100
89196b04133ffff,680
89196b0413bffff,490
89196b04143ffff,290
89196b04147ffff,100
89196b0414bffff,0
89196b0414fffff,0
89196b04153ffff,180
89196b0415bffff,200
89196b04163ffff,0
89196b04167ffff,170
89196b0416bffff,190
89196b0416fffff,200
89196b04173ffff,190
89196b04177ffff,90
89196b0417bffff,100
89196b04183ffff,880
89196b04187ffff,570
89196b0418bffff,770
89196b0418fffff,740
89196b04193ffff,180
89196b04197ffff,100
89196b0419bffff,880
89196b041a3ffff,690
89196b041a7ffff,490
89196b041abffff,580
89196b041afffff,0
89196b041b3ffff,390
89196b041b7ffff,300
89196b041bbffff,750
89196b041c3ffff,280
89196b041c7ffff,300
89196b041cfffff,270
89196b041d3ffff,80
89196b041d7ffff,400
89196b041dbffff,0
89196b04317ffff,0
89196b04327ffff,90
89196b0432fffff,0
89196b04337ffff,160
89196b04357ffff,90
89196b04383ffff,0
89196b04393ffff,80
89196b04397ffff,280
89196b043a3ffff,0
89196b043a7ffff,0
89196b043afffff,100
89196b04547ffff,0
89196b04563ffff,500
89196b04567ffff,660
89196b0456fffff,560
89196b04573ffff,100
89196b045b3ffff,0
89196b045b7ffff,100
89196b04ec3ffff,0
89196b05c2bffff,0
89196b05c2fffff,0
89196b05c77ffff,0
89196b05d97ffff,0
89196b05d9bffff,0
89196b068c3ffff,0
89196b068cbffff,530
89196b068d3ffff,280
89196b068dbffff,770
89196b06993ffff,190
89196b06acbffff,0
89196b06adbffff,100
89196b06c13ffff,670
89196b06c83ffff,100
89196b06c8bffff,0
89196b06c8fffff,100
89196b06cc7ffff,190
89196b06d03ffff,190
89196b06d07ffff,640
89196b06d0fffff,650
89196b06d17ffff,170
89196b06d23ffff,760
89196b06d2bffff,660
89196b06d2fffff,570
89196b06d33ffff,760
89196b06d37ffff,190
89196b06d3bffff,780
89196b06d77ffff,550
89196b06d8fffff,0
89196b06da3ffff,0
89196b06dabffff,450
89196b06dafffff,190
89196b06dd3ffff,0
89196b06e23ffff,370
89196b06e27ffff,750
89196b06e2bffff,0
89196b06e2fffff,270
89196b06e37ffff,560
89196b06e47ffff,200
89196b06e4fffff,200
89196b06e57ffff,0
89196b06e7bffff,0
89196b06e9bffff,0
89196b06ea7ffff,190
89196b06eafffff,380
89196b141d7ffff,0
89196b149a7ffff,100
89196b149b7ffff,100
89196b14d27ffff,0
89196b165a7ffff,0
89196b16907ffff,80
